symbol,name,board,industry,total_mv_yi,tag_size,tag_style,tag_sector,status,error
300391.SZ,长药退(退市),创业板,医药,0.66563861,小盘,成长,科技,ok,
300504.SZ,天邑股份,创业板,通信,43.60785492,小盘,成长,科技,ok,
300556.SZ,丝路视觉,创业板,计算机,21.966852059999997,小盘,成长,科技,ok,
300515.SZ,三德科技,创业板,电子,38.3114879,小盘,成长,科技,ok,
300558.SZ,贝达药业,创业板,医药,185.41740461,小盘,成长,消费,ok,
300493.SZ,润欣科技,创业板,电子,82.25962804000001,中盘,成长,科技,ok,
300552.SZ,万集科技,创业板,计算机,57.11967402,小盘,成长,科技,ok,
300488.SZ,恒锋工具,创业板,机械,57.500093660000005,中盘,成长,制造,ok,
300569.SZ,天能重工,创业板,电力设备及新能源,70.66983162999999,小盘,成长,制造,ok,
300571.SZ,平治信息,创业板,通信,49.82555379,小盘,成长,科技,ok,
300563.SZ,神宇股份,创业板,通信,60.39647202,小盘,成长,科技,ok,
300573.SZ,兴齐眼药,创业板,医药,165.57599919,小盘,成长,消费,ok,
300565.SZ,科信技术,创业板,通信,36.03237551,小盘,成长,科技,ok,
300525.SZ,博思软件,创业板,计算机,79.10669776,中盘,成长,科技,ok,
300575.SZ,中旗股份,创业板,基础化工,28.714942479999998,小盘,成长,周期,ok,
300572.SZ,安车检测,创业板,机械,65.55949688,小盘,成长,制造,ok,
300579.SZ,数字认证,创业板,计算机,72.765,小盘,成长,科技,ok,
300576.SZ,容大感光,创业板,基础化工,132.11214646000002,小盘,成长,制造,ok,
300507.SZ,苏奥传感,创业板,汽车,70.93731596,中盘,成长,制造,ok,
300581.SZ,晨曦航空,创业板,国防军工,71.23918621,小盘,成长,制造,ok,
300484.SZ,蓝海华腾,创业板,电力设备及新能源,36.12938416,小盘,成长,制造,ok,
300582.SZ,英飞特,创业板,家电,38.89930439,小盘,成长,消费,ok,
300567.SZ,精测电子,创业板,机械,356.89947731,中盘,成长,制造,ok,
300517.SZ,海波重科,创业板,建筑,23.88931626,小盘,成长,基础设施,ok,
300583.SZ,赛托生物,创业板,医药,26.53932743,小盘,成长,消费,ok,
300580.SZ,贝斯特,创业板,汽车,139.14340507,小盘,成长,制造,ok,
300492.SZ,华图山鼎,创业板,建筑,104.28029695000001,中盘,成长,基础设施,ok,
300546.SZ,雄帝科技,创业板,计算机,40.685926640000005,小盘,成长,科技,ok,
300528.SZ,幸福蓝海,创业板,传媒,64.8710622,中盘,成长,消费,ok,
300588.SZ,熙菱信息,创业板,计算机,48.32728797,小盘,成长,科技,ok,
300590.SZ,移为通信,创业板,通信,54.86816228,小盘,成长,科技,ok,
300512.SZ,中亚股份,创业板,机械,37.40429608,小盘,成长,制造,ok,
300592.SZ,华凯易佰,创业板,建筑,52.93091629,小盘,成长,基础设施,ok,
300530.SZ,领湃科技,创业板,基础化工,43.24576553,小盘,成长,周期,ok,
300578.SZ,会畅科技,创业板,通信,43.30211122,小盘,成长,科技,ok,
300495.SZ,*ST美尚(退市),创业板,建筑,0.0,小盘,价值,基础设施,ok,
300589.SZ,江龙船艇,创业板,机械,60.766780559999994,小盘,成长,制造,ok,
300539.SZ,横河精密,创业板,机械,82.06561264,中盘,成长,制造,ok,
300537.SZ,广信材料,创业板,基础化工,46.75646723,小盘,成长,制造,ok,
300543.SZ,朗科智能,创业板,电子,30.146939270000004,小盘,成长,科技,ok,
300591.SZ,万里马,创业板,纺织服装,28.234894880000002,小盘,成长,消费,ok,
300600.SZ,国瑞科技,创业板,机械,37.220661719999995,小盘,成长,制造,ok,
300551.SZ,古鳌科技,创业板,机械,47.60879746,小盘,成长,制造,ok,
300598.SZ,诚迈科技,创业板,计算机,81.54173827,小盘,成长,科技,ok,
300535.SZ,达威股份,创业板,基础化工,21.061509039999997,小盘,成长,制造,ok,
300505.SZ,川金诺,创业板,基础化工,72.53753932000001,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
300596.SZ,利安隆,创业板,基础化工,100.68822398,小盘,成长,周期,ok,
300601.SZ,康泰生物,创业板,医药,157.15201653,小盘,成长,消费,ok,
300585.SZ,奥联电子,创业板,汽车,31.10799998,小盘,成长,制造,ok,
300577.SZ,开润股份,创业板,纺织服装,45.11319806,小盘,成长,制造,ok,
300604.SZ,长川科技,创业板,电子,956.0688513,中盘,成长,科技,ok,
300547.SZ,川环科技,创业板,基础化工,83.18351772999999,小盘,成长,制造,ok,
300519.SZ,新光药业,创业板,医药,23.92,小盘,成长,消费,ok,
300605.SZ,恒锋信息,创业板,计算机,23.8467279,小盘,成长,科技,ok,
300392.SZ,腾信退(退市),创业板,传媒,0.8064,小盘,成长,科技,ok,
300561.SZ,*ST汇科,创业板,计算机,59.354732680000005,小盘,成长,科技,ok,
300542.SZ,新晨科技,创业板,计算机,48.1875677,小盘,成长,科技,ok,
300462.SZ,ST华铭,创业板,机械,23.35950781,小盘,价值,制造,ok,
300607.SZ,拓斯达,创业板,机械,126.92235883,小盘,成长,制造,ok,
300514.SZ,友讯达,创业板,电力设备及新能源,26.38,小盘,成长,制造,ok,
300611.SZ,美力科技,创业板,汽车,58.552116229999996,小盘,成长,制造,ok,
300485.SZ,赛升药业,创业板,医药,57.46280152,中盘,成长,科技,ok,
300612.SZ,宣亚国际,创业板,传媒,27.284719799999998,小盘,成长,消费,ok,
300610.SZ,晨化股份,创业板,基础化工,25.757956,小盘,成长,周期,ok,
300621.SZ,维业股份,创业板,建筑,17.2687061,小盘,价值,基础设施,ok,
300620.SZ,光库科技,创业板,通信,627.51136647,中盘,成长,科技,ok,
300624.SZ,万兴科技,创业板,计算机,136.97878555,小盘,成长,科技,ok,
300616.SZ,尚品宅配,创业板,轻工制造,27.21133678,小盘,成长,制造,ok,
300622.SZ,博士眼镜,创业板,医药,56.96354,小盘,成长,消费,ok,
300617.SZ,安靠智电,创业板,电力设备及新能源,100.71711818,小盘,成长,制造,ok,
300536.SZ,农尚环境,创业板,建筑,23.43372183,小盘,成长,基础设施,ok,
300627.SZ,华测导航,创业板,通信,269.35328598,中盘,成长,科技,ok,
300629.SZ,新劲刚,创业板,机械,64.13811546,小盘,成长,制造,ok,
300631.SZ,久吾高科,创业板,电力及公用事业,34.46196765,小盘,成长,基础设施,ok,
300545.SZ,联得装备,创业板,电子,60.68296223,小盘,成长,科技,ok,
300635.SZ,中达安,创业板,综合,19.7279726,小盘,成长,基础设施,ok,
300557.SZ,理工光科,创业板,机械,43.02896457,小盘,成长,制造,ok,
300633.SZ,开立医疗,创业板,医药,121.98162697000001,小盘,成长,消费,ok,
300637.SZ,扬帆新材,创业板,基础化工,27.86484043,小盘,成长,周期,ok,
300381.SZ,溢多利,创业板,医药,30.59312902,小盘,成长,制造,ok,
300632.SZ,光莆股份,创业板,家电,56.94689029,小盘,成长,消费,ok,
300638.SZ,广和通,创业板,通信,231.92066117,中盘,成长,科技,ok,
300550.SZ,和仁科技,创业板,计算机,30.14190419,小盘,成长,科技,ok,
300639.SZ,凯普生物,创业板,医药,42.86299469,小盘,成长,消费,ok,
300623.SZ,捷捷微电,创业板,电子,237.80844084999998,中盘,成长,科技,ok,
300529.SZ,健帆生物,创业板,医药,140.15522575999998,中盘,成长,科技,ok,
300608.SZ,思特奇,创业板,计算机,43.39243699,小盘,成长,科技,ok,
300642.SZ,透景生命,创业板,医药,27.3561621,小盘,成长,消费,ok,
300566.SZ,激智科技,创业板,电子,49.48535282,小盘,成长,科技,ok,
300648.SZ,星云股份,创业板,机械,91.68944454,小盘,成长,制造,ok,
300644.SZ,南京聚隆,创业板,基础化工,33.57000307,小盘,成长,周期,ok,
300649.SZ,杭州园林,创业板,建筑,20.49809107,小盘,成长,基础设施,ok,
300554.SZ,三超新材,创业板,电力设备及新能源,26.599876280000004,小盘,成长,制造,ok,
300540.SZ,蜀道装备,创业板,电力设备及新能源,50.96212242,中盘,成长,制造,ok,
300655.SZ,晶瑞电材,创业板,基础化工,164.70166096999998,中盘,成长,制造,ok,
300650.SZ,太龙股份,创业板,家电,38.79340939,小盘,成长,消费,ok,
300653.SZ,正海生物,创业板,医药,35.37,小盘,成长,消费,ok,
300560.SZ,中富通,创业板,通信,37.44821039,小盘,成长,科技,ok,
300602.SZ,飞荣达,创业板,电子,203.47764182,小盘,成长,科技,ok,
300658.SZ,延江股份,创业板,轻工制造,72.67568053,小盘,成长,制造,ok,
300609.SZ,汇纳科技,创业板,计算机,44.718586280000004,小盘,成长,科技,ok,
300555.SZ,ST路通,创业板,通信,27.0,小盘,成长,科技,ok,
300615.SZ,欣天科技,创业板,通信,26.82021296,小盘,成长,科技,ok,
300660.SZ,江苏雷利,创业板,电力设备及新能源,196.74008112,中盘,成长,制造,ok,
300669.SZ,沪宁股份,创业板,机械,63.49647082,小盘,成长,制造,ok,
300667.SZ,必创科技,创业板,电子,36.54799657,小盘,成长,科技,ok,
300630.SZ,普利退(退市),创业板,医药,4.99565322,小盘,成长,消费,ok,
300670.SZ,大烨智能,创业板,电力设备及新能源,19.80752994,小盘,成长,制造,ok,
300472.SZ,*ST新元,创业板,机械,22.02068968,小盘,价值,制造,ok,
300662.SZ,科锐国际,创业板,消费者服务,47.78458397,小盘,成长,消费,ok,
300671.SZ,富满微,创业板,电子,98.51697469999999,小盘,成长,科技,ok,
300587.SZ,天铁科技,创业板,基础化工,78.28560845999999,中盘,成长,周期,ok,
300594.SZ,朗进科技,创业板,机械,27.626346419999997,小盘,成长,制造,ok,
300570.SZ,太辰光,创业板,通信,320.74856158,大盘,成长,科技,ok,
300664.SZ,鹏鹞环保,创业板,电力及公用事业,46.81226695,小盘,成长,基础设施,ok,
300597.SZ,吉大通信,创业板,通信,25.894152849999998,小盘,成长,科技,ok,
300568.SZ,星源材质,创业板,基础化工,210.87285713,大盘,成长,周期,ok,
300677.SZ,英科医疗,创业板,医药,350.48942168,中盘,成长,消费,ok,
300606.SZ,金太阳,创业板,机械,53.402260840000004,小盘,成长,制造,ok,
300681.SZ,英搏尔,创业板,电力设备及新能源,90.53116957,小盘,成长,制造,ok,
300599.SZ,雄塑科技,创业板,基础化工,40.28980129,小盘,成长,周期,ok,
300533.SZ,冰川网络,创业板,传媒,59.389217,中盘,成长,科技,ok,
300634.SZ,彩讯股份,创业板,计算机,124.80493494,中盘,成长,科技,ok,
300619.SZ,金银河,创业板,机械,74.14125427,小盘,成长,制造,ok,
300656.SZ,民德电子,创业板,电子,42.76415549,小盘,成长,科技,ok,
300603.SZ,立昂技术,创业板,通信,56.05466666,中盘,成长,科技,ok,
300690.SZ,双一科技,创业板,电力设备及新能源,53.192747239999996,小盘,成长,制造,ok,
300692.SZ,中赋科技,创业板,电力及公用事业,48.69311165,小盘,成长,基础设施,ok,
300593.SZ,新雷能,创业板,电力设备及新能源,159.54879972999998,中盘,成长,制造,ok,
300665.SZ,飞鹿股份,创业板,基础化工,16.81503206,小盘,成长,制造,ok,
300678.SZ,中科信息,创业板,计算机,85.74455456,小盘,成长,科技,ok,
300586.SZ,美联新材,创业板,基础化工,75.38896437,中盘,成长,周期,ok,
300693.SZ,盛弘股份,创业板,电力设备及新能源,160.40169803,中盘,成长,制造,ok,
300613.SZ,富瀚微,创业板,电子,104.04047360999999,中盘,成长,科技,ok,
300703.SZ,创源股份,创业板,轻工制造,40.51600726,小盘,成长,制造,ok,
300645.SZ,正元智慧,创业板,计算机,24.18652885,小盘,成长,科技,ok,
300705.SZ,九典制药,创业板,医药,69.69055385,小盘,成长,消费,ok,
300699.SZ,光威复材,创业板,国防军工,293.5503912,中盘,成长,制造,ok,
300700.SZ,岱勒新材,创业板,电力设备及新能源,62.45263386,小盘,成长,制造,ok,
300702.SZ,天宇股份,创业板,医药,78.39925392,小盘,成长,消费,ok,
300640.SZ,德艺文创,创业板,轻工制造,21.67624186,小盘,成长,制造,ok,
300701.SZ,森霸传感,创业板,电子,33.843393739999996,小盘,成长,科技,ok,
300614.SZ,百川畅银,创业板,电力及公用事业,20.98564081,小盘,成长,基础设施,ok,
300684.SZ,中石科技,创业板,基础化工,178.6273006,中盘,成长,制造,ok,
300584.SZ,海辰药业,创业板,医药,52.596,中盘,成长,制造,ok,
300625.SZ,三雄极光,创业板,家电,32.9331249,小盘,成长,消费,ok,
300709.SZ,精研科技,创业板,电子,78.26385203,小盘,成长,科技,ok,
300659.SZ,中孚信息,创业板,计算机,33.90308762,小盘,成长,科技,ok,
300666.SZ,江丰电子,创业板,电子,422.97423284,大盘,成长,科技,ok,
300698.SZ,万马科技,创业板,通信,49.0976,小盘,成长,科技,ok,
300683.SZ,海特生物,创业板,医药,44.765881719999996,小盘,成长,消费,ok,
300713.SZ,英可瑞,创业板,电力设备及新能源,26.760328570000002,小盘,成长,制造,ok,
300715.SZ,凯伦股份,创业板,建材,49.60087242,小盘,成长,制造,ok,
300717.SZ,华信新材,创业板,基础化工,21.33609,小盘,成长,制造,ok,
300647.SZ,超频三,创业板,电子,29.634402360000003,小盘,成长,科技,ok,
300726.SZ,宏达电子,创业板,国防军工,188.1284412,中盘,成长,制造,ok,
300661.SZ,圣邦股份,创业板,电子,481.10533806,中盘,成长,科技,ok,
300691.SZ,联合光电,创业板,电子,45.01185855,小盘,成长,科技,ok,
300727.SZ,润禾材料,创业板,基础化工,62.615395959999994,小盘,成长,周期,ok,
300710.SZ,万隆光电,创业板,通信,30.11571381,小盘,成长,科技,ok,
300722.SZ,新余国科,创业板,国防军工,85.73915749999999,小盘,成长,制造,ok,
300595.SZ,欧普康视,创业板,医药,125.25094831000001,中盘,成长,消费,ok,
300626.SZ,华瑞股份,创业板,电力设备及新能源,50.76,中盘,成长,制造,ok,
300674.SZ,宇信科技,创业板,计算机,144.61332012,中盘,成长,科技,ok,
300688.SZ,创业黑马,创业板,消费者服务,41.660748590000004,小盘,成长,消费,ok,
300663.SZ,科蓝软件,创业板,计算机,63.96895712999999,中盘,成长,科技,ok,
300643.SZ,万通智控,创业板,汽车,41.69501434,小盘,成长,制造,ok,
300657.SZ,弘信电子,创业板,电子,169.08146405,中盘,成长,科技,ok,
300672.SZ,国科微,创业板,电子,362.34399239,中盘,成长,科技,ok,
300668.SZ,杰恩设计,创业板,建筑,68.8340119,中盘,成长,基础设施,ok,
300735.SZ,光弘科技,创业板,电子,182.96262826,中盘,成长,科技,ok,
300694.SZ,蠡湖股份,创业板,汽车,26.916726620000002,小盘,成长,制造,ok,
300737.SZ,科顺股份,创业板,建材,70.48319303999999,小盘,价值,制造,ok,
300736.SZ,百邦科技,创业板,通信,31.48463714,小盘,成长,科技,ok,
300628.SZ,亿联网络,创业板,通信,451.84290739,中盘,成长,科技,ok,
300651.SZ,金陵体育,创业板,轻工制造,41.911035399999996,小盘,成长,制造,ok,
300682.SZ,朗新科技,创业板,计算机,173.91943793,中盘,成长,科技,ok,
300742.SZ,越博退(退市),创业板,汽车,0.25433537,小盘,成长,制造,ok,
300741.SZ,华宝股份,创业板,基础化工,106.67041599999999,小盘,成长,周期,ok,
300712.SZ,永福股份,创业板,建筑,52.47538059,小盘,成长,基础设施,ok,
300707.SZ,威唐工业,创业板,汽车,28.86447933,小盘,成长,制造,ok,
300676.SZ,华大基因,创业板,医药,166.7830178,中盘,成长,科技,ok,
300731.SZ,科创新源,创业板,基础化工,97.48116272,小盘,成长,制造,ok,
300675.SZ,建科院,创业板,建筑,22.2933384,小盘,成长,基础设施,ok,
300685.SZ,艾德生物,创业板,医药,89.81839142999999,小盘,成长,科技,ok,
300753.SZ,爱朋医疗,创业板,医药,35.5203264,小盘,成长,消费,ok,
300751.SZ,迈为股份,创业板,机械,645.48144486,中盘,成长,制造,ok,
300686.SZ,智动力,创业板,电子,48.60641703,小盘,成长,科技,ok,
300757.SZ,罗博特科,创业板,机械,878.26650164,大盘,成长,制造,ok,
300749.SZ,顶固集创,创业板,轻工制造,51.55907022,小盘,成长,制造,ok,
300636.SZ,同和药业,创业板,医药,33.80609535,小盘,成长,科技,ok,
300641.SZ,正丹股份,创业板,基础化工,99.11775117,中盘,成长,周期,ok,
300679.SZ,电连技术,创业板,电子,183.267348,中盘,成长,科技,ok,
300687.SZ,赛意信息,创业板,计算机,86.21569087,中盘,成长,科技,ok,
300760.SZ,迈瑞医疗,创业板,医药,1900.5018851,大盘,成长,消费,ok,
300752.SZ,隆利科技,创业板,电子,44.28309767,小盘,成长,科技,ok,
300654.SZ,世纪天鸿,创业板,传媒,39.98083384,小盘,成长,消费,ok,
300762.SZ,上海瀚讯,创业板,国防军工,249.49080122000004,中盘,成长,制造,ok,
300759.SZ,康龙化成,创业板,医药,559.8203214499999,中盘,成长,科技,ok,
300748.SZ,金力永磁,创业板,有色金属,453.94446801000004,中盘,成长,周期,ok,
300724.SZ,捷佳伟创,创业板,机械,383.92227821,中盘,成长,制造,ok,
300763.SZ,锦浪科技,创业板,电力设备及新能源,373.21941051,中盘,成长,制造,ok,
300652.SZ,雷迪克,创业板,汽车,58.07825505,小盘,成长,制造,ok,
300729.SZ,乐歌股份,创业板,轻工制造,44.682946,小盘,成长,制造,ok,
300673.SZ,佩蒂股份,创业板,农林牧渔,40.014087339999996,小盘,成长,消费,ok,
300697.SZ,电工合金,创业板,有色金属,69.352192,中盘,成长,周期,ok,
300711.SZ,广哈通信,创业板,通信,70.64123190000001,中盘,成长,科技,ok,
300770.SZ,新媒股份,创业板,传媒,91.70503288,小盘,成长,消费,ok,
300708.SZ,聚灿光电,创业板,电子,92.76481623,中盘,成长,科技,ok,
